142.0 [Titulo:Shin Megami Tensei: Devil Survivor Overclocked ; Preco:R$ 152,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/shin-megami-tensei-devil-survivor-overclocked-3ds-3648920; Doc:280 ]
143.0 [Titulo:Shin Megami Tensei: Devil Survivor Overclocked ; Preco:R$ 152,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/shin-megami-tensei-devil-survivor-overclocked-3ds-3648920.html; Doc:281 ]
144.0 [Titulo:UFC 2 ; Preco:R$ 179,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/ufc-2-xbox-one-9257648; Doc:282 ]
145.0 [Titulo:UFC 2 ; Preco:R$ 179,91; genero:esporte; desenvolvedor:null; Url:https://www.saraiva.com.br/ufc-2-xbox-one-9257648.html; Doc:283 ]
146.0 [Titulo:Wwe 2K17 ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/wwe-2k17-xbox-one-9379216; Doc:284 ]
147.0 [Titulo:Wwe 2K17 ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/wwe-2k17-xbox-one-9379216.html; Doc:285 ]
148.0 [Titulo:Bioshock ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/bioshock-the-collection-ps4-9373769; Doc:288 ]
149.0 [Titulo:Bioshock ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/bioshock-the-collection-ps4-9373769.html; Doc:289 ]
150.0 [Titulo:Lego Jurassic World ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-jurassic-world-xbox-one-8882605; Doc:292 ]
151.0 [Titulo:Lego Jurassic World ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-jurassic-world-xbox-one-8882605.html; Doc:293 ]
152.0 [Titulo:Wwe 2K17 ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/wwe-2k17-ps4-9379214; Doc:294 ]
153.0 [Titulo:Wwe 2K17 ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/wwe-2k17-ps4-9379214.html; Doc:295 ]
154.0 [Titulo:The Technomancer ; Preco:R$ 206,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-technomancer-xbox-one-9351109; Doc:296 ]
155.0 [Titulo:The Technomancer ; Preco:R$ 206,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-technomancer-xbox-one-9351109.html; Doc:297 ]
156.0 [Titulo:Sniper Elite 4 ; Preco:R$ 206,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/sniper-elite-4-ps4-9400454; Doc:298 ]
157.0 [Titulo:Sniper Elite 4 ; Preco:R$ 206,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/sniper-elite-4-ps4-9400454.html; Doc:299 ]
158.0 [Titulo:Call Of Duty ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-trilogia-do-modern-warefare-ps3-9385683; Doc:300 ]
159.0 [Titulo:Call Of Duty ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-trilogia-do-modern-warefare-ps3-9385683.html; Doc:301 ]
160.0 [Titulo:Dishonored 2 ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dishonored-2-xbox-one-9390374; Doc:302 ]
161.0 [Titulo:Dishonored 2 ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dishonored-2-xbox-one-9390374.html; Doc:303 ]
162.0 [Titulo:Lego Jurassic World ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-jurassic-world-ps3-8882620; Doc:306 ]
163.0 [Titulo:Lego Jurassic World ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-jurassic-world-ps3-8882620.html; Doc:307 ]
164.0 [Titulo:The Lord Of The Rings: Aragorn?S Quest ; Preco:R$ 170,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-lord-of-the-rings-aragorns-quest-psp-3068138; Doc:308 ]
165.0 [Titulo:The Lord Of The Rings: Aragorn?S Quest ; Preco:R$ 170,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-lord-of-the-rings-aragorns-quest-psp-3068138.html; Doc:309 ]
166.0 [Titulo:Dishonored 2 ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dishonored-2-ps4-9390372; Doc:312 ]
167.0 [Titulo:Dishonored 2 ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dishonored-2-ps4-9390372.html; Doc:313 ]
168.0 [Titulo:Tekken 7 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/tekken-7-xbox-one-9645362; Doc:314 ]
169.0 [Titulo:Tekken 7 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/tekken-7-xbox-one-9645362.html; Doc:315 ]
170.0 [Titulo:The Elder Scrolls V ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-elder-scrolls-v-skyrim-special-edition-xbox-one-9390377; Doc:318 ]
171.0 [Titulo:The Elder Scrolls V ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-elder-scrolls-v-skyrim-special-edition-xbox-one-9390377.html; Doc:319 ]
172.0 [Titulo:Call Of Duty ; Preco:R$ 206,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-black-ops-iii-xbox-360-9201734; Doc:322 ]
173.0 [Titulo:Call Of Duty ; Preco:R$ 206,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-black-ops-iii-xbox-360-9201734.html; Doc:323 ]
174.0 [Titulo:Kinect Sports Rivals ; Preco:R$ 179,91; ; desenvolvedor:null; Url:https://www.saraiva.com.br/kinect-sports-rivals-xbox-one-7310786; Doc:326 ]
175.0 [Titulo:Kinect Sports Rivals ; Preco:R$ 179,91; ; desenvolvedor:null; Url:https://www.saraiva.com.br/kinect-sports-rivals-xbox-one-7310786.html; Doc:327 ]
176.0 [Titulo:Sonic & All Star Racing Transformed Bonus Edition ; Preco:R$ 152,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/sonic-all-star-racing-transformed-bonus-edition-3ds-4271198; Doc:328 ]
177.0 [Titulo:Sonic & All Star Racing Transformed Bonus Edition ; Preco:R$ 152,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/sonic-all-star-racing-transformed-bonus-edition-3ds-4271198.html; Doc:329 ]
178.0 [Titulo:Sonic Generations ; Preco:R$ 152,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/sonic-generations-3ds-3696591; Doc:330 ]
179.0 [Titulo:Sonic Generations ; Preco:R$ 152,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/sonic-generations-3ds-3696591.html; Doc:331 ]
180.0 [Titulo:Hitman ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/hitman-a-primeira-temporada-completa-xbox-one-9412978; Doc:332 ]
181.0 [Titulo:Hitman ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/hitman-a-primeira-temporada-completa-xbox-one-9412978.html; Doc:333 ]
182.0 [Titulo:Resident Evil 7 ; Preco:R$ 197,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-7-xbox-one-9395590; Doc:334 ]
183.0 [Titulo:Resident Evil 7 ; Preco:R$ 197,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-7-xbox-one-9395590.html; Doc:335 ]
184.0 [Titulo:Lego Jurassic World ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-jurassic-world-ps4-8882587; Doc:336 ]
185.0 [Titulo:Lego Jurassic World ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-jurassic-world-ps4-8882587.html; Doc:337 ]
186.0 [Titulo:Injustice 2 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-xbox-one-9487967; Doc:343 ]
187.0 [Titulo:Injustice 2 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-xbox-one-9487967.html; Doc:344 ]
188.0 [Titulo:Arslan ; Preco:R$ 206,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/arslan-the-warriors-of-legend-ps4-9338964; Doc:345 ]
189.0 [Titulo:Arslan ; Preco:R$ 206,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/arslan-the-warriors-of-legend-ps4-9338964.html; Doc:346 ]
190.0 [Titulo:Final Fantasy XV ; Preco:R$ 161,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/final-fantasy-xv-xbox-one-9351269; Doc:349 ]
191.0 [Titulo:Final Fantasy XV ; Preco:R$ 161,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/final-fantasy-xv-xbox-one-9351269.html; Doc:350 ]
192.0 [Titulo:The Technomancer ; Preco:R$ 206,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-technomancer-ps4-9351260; Doc:351 ]
193.0 [Titulo:The Technomancer ; Preco:R$ 206,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-technomancer-ps4-9351260.html; Doc:352 ]
194.0 [Titulo:Injustice 2 ; Preco:R$ 188,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-ed-limitada-ps4-9639978; Doc:353 ]
195.0 [Titulo:Injustice 2 ; Preco:R$ 188,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-ed-limitada-ps4-9639978.html; Doc:354 ]
196.0 [Titulo:Terra; Preco:R$ 143,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/terra-media-sombras-de-mordor-ps4-8073863; Doc:357 ]
197.0 [Titulo:Terra; Preco:R$ 143,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/terra-media-sombras-de-mordor-ps4-8073863.html; Doc:358 ]
198.0 [Titulo:Mirror's Edge Catalyst ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mirrors-edge-catalyst-xbox-one-9320177; Doc:359 ]
199.0 [Titulo:Mirror's Edge Catalyst ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mirrors-edge-catalyst-xbox-one-9320177.html; Doc:360 ]
200.0 [Titulo:Injustice 2 + Camiseta ; Preco:R$ 197,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-camiseta-edicao-exclusiva-ps4-9524176; Doc:363 ]
201.0 [Titulo:Injustice 2 + Camiseta ; Preco:R$ 197,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-camiseta-edicao-exclusiva-ps4-9524176.html; Doc:364 ]
202.0 [Titulo:Sniper Ghost Warrior 3 ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/sniper-ghost-warrior-3-edicao-limitada-ps4-9428074; Doc:365 ]
203.0 [Titulo:Sniper Ghost Warrior 3 ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/sniper-ghost-warrior-3-edicao-limitada-ps4-9428074.html; Doc:366 ]
204.0 [Titulo:Sherlock Homes ; Preco:R$ 206,91; genero:Estrat?gia,Racioc?nio; desenvolvedor:null; Url:https://www.saraiva.com.br/sherlock-homes-the-devils-daughter-ps4-9353421; Doc:367 ]
205.0 [Titulo:Sherlock Homes ; Preco:R$ 206,91; genero:Estrat?gia,Racioc?nio; desenvolvedor:null; Url:https://www.saraiva.com.br/sherlock-homes-the-devils-daughter-ps4-9353421.html; Doc:368 ]
206.0 [Titulo:Kingdom Hearts HD 2.8 Final Chapter Prologue ; Preco:R$ 179,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/kingdom-hearts-hd-28-final-chapter-prologue-ps4-9403192; Doc:369 ]
207.0 [Titulo:Kingdom Hearts HD 2.8 Final Chapter Prologue ; Preco:R$ 179,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/kingdom-hearts-hd-28-final-chapter-prologue-ps4-9403192.html; Doc:370 ]
208.0 [Titulo:Rise Of The Tomb Raider ; Preco:R$ 179,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/rise-of-the-tomb-raider-xbox-one-9201973; Doc:371 ]
209.0 [Titulo:Rise Of The Tomb Raider ; Preco:R$ 179,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/rise-of-the-tomb-raider-xbox-one-9201973.html; Doc:372 ]
210.0 [Titulo:Horizon ; Preco:R$ 161,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/horizon-zero-dawn-ps4-9411397; Doc:373 ]
211.0 [Titulo:Rise Of The Tomb Raider ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/rise-of-the-tomb-raider-20-year-celebration-ps4-9376669; Doc:374 ]
212.0 [Titulo:Rise Of The Tomb Raider ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/rise-of-the-tomb-raider-20-year-celebration-ps4-9376669.html; Doc:375 ]
213.0 [Titulo:Overwatch ; Preco:R$ 161,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/overwatch-origins-edition-ps4-9319835; Doc:380 ]
214.0 [Titulo:Overwatch ; Preco:R$ 161,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/overwatch-origins-edition-ps4-9319835.html; Doc:381 ]
215.0 [Titulo:Injustice 2 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-ps4-9486469; Doc:382 ]
216.0 [Titulo:Injustice 2 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-ps4-9486469.html; Doc:383 ]
217.0 [Titulo:Lego Marvel Vingadores ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-marvel-vingadores-ps4-9246469; Doc:388 ]
218.0 [Titulo:Lego Marvel Vingadores ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-marvel-vingadores-ps4-9246469.html; Doc:389 ]
219.0 [Titulo:Digimon World ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/digimon-world-next-order-ps4-9404775; Doc:394 ]
220.0 [Titulo:Digimon World ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/digimon-world-next-order-ps4-9404775.html; Doc:395 ]
221.0 [Titulo:F?rmula 1 2016 ; Preco:R$ 170,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/formula-1-2016-f1-xbox-one-9351265; Doc:396 ]
222.0 [Titulo:F?rmula 1 2016 ; Preco:R$ 170,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/formula-1-2016-f1-xbox-one-9351265.html; Doc:397 ]
223.0 [Titulo:F?rmula 1 2016 ; Preco:R$ 224,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/formula-1-2016-f1-ps4-9351262; Doc:398 ]
224.0 [Titulo:F?rmula 1 2016 ; Preco:R$ 224,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/formula-1-2016-f1-ps4-9351262.html; Doc:399 ]
225.0 [Titulo:The Surge ; Preco:R$ 197,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-surge-xbox-one-9528133; Doc:402 ]
226.0 [Titulo:The Surge ; Preco:R$ 197,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-surge-xbox-one-9528133.html; Doc:403 ]
227.0 [Titulo:Lego Marvel Vingadores ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-marvel-vingadores-ps3-9246466; Doc:404 ]
228.0 [Titulo:Lego Marvel Vingadores ; Preco:R$ 161,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/lego-marvel-vingadores-ps3-9246466.html; Doc:405 ]
229.0 [Titulo:The King Of Fighters XIV ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-king-of-fighters-xiv-ps4-9359835; Doc:408 ]
230.0 [Titulo:The King Of Fighters XIV ; Preco:R$ 224,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-king-of-fighters-xiv-ps4-9359835.html; Doc:409 ]
231.0 [Titulo:Tekken 7 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/tekken-7-ps4-9645149; Doc:410 ]
232.0 [Titulo:Tekken 7 ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/tekken-7-ps4-9645149.html; Doc:411 ]
233.0 [Titulo:Digimon Story Cyber Sleuth ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/digimon-story-cyber-sleuth-ps4-9252959; Doc:418 ]
234.0 [Titulo:Digimon Story Cyber Sleuth ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/digimon-story-cyber-sleuth-ps4-9252959.html; Doc:419 ]
235.0 [Titulo:The Elder Scrolls V ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-elder-scrolls-v-skyrim-special-edition-ps4-9390376; Doc:424 ]
236.0 [Titulo:The Elder Scrolls V ; Preco:R$ 224,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-elder-scrolls-v-skyrim-special-edition-ps4-9390376.html; Doc:425 ]
237.0 [Titulo:Overwatch ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/overwatch-origins-edition-xbox-one-9319839; Doc:428 ]
238.0 [Titulo:Overwatch ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/overwatch-origins-edition-xbox-one-9319839.html; Doc:429 ]
239.0 [Titulo:Injustice 2 ; Preco:R$ 188,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-ed-limitada-xbox-one-9640284; Doc:432 ]
240.0 [Titulo:Injustice 2 ; Preco:R$ 188,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-ed-limitada-xbox-one-9640284.html; Doc:433 ]
241.0 [Titulo:Hitman ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/hitman-a-primeira-temporada-completa-ps4-9412977; Doc:438 ]
242.0 [Titulo:Hitman ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/hitman-a-primeira-temporada-completa-ps4-9412977.html; Doc:439 ]
243.0 [Titulo:The Surge ; Preco:R$ 197,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-surge-ps4-9528125; Doc:448 ]
244.0 [Titulo:The Surge ; Preco:R$ 197,91; genero:RPG; desenvolvedor:null; Url:https://www.saraiva.com.br/the-surge-ps4-9528125.html; Doc:449 ]
245.0 [Titulo:Recore ; Preco:R$ 143,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/recore-xbox-one-9369425; Doc:452 ]
246.0 [Titulo:Recore ; Preco:R$ 143,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/recore-xbox-one-9369425.html; Doc:453 ]
247.0 [Titulo:Star Wars ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/star-wars-battlefront-ps4-9171380; Doc:454 ]
248.0 [Titulo:Star Wars ; Preco:R$ 179,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/star-wars-battlefront-ps4-9171380.html; Doc:455 ]
249.0 [Titulo:Sniper Ghost Warrior 3 ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/sniper-ghost-warrior-3-edicao-limitada-xbox-one-9428081; Doc:464 ]
250.0 [Titulo:Sniper Ghost Warrior 3 ; Preco:R$ 179,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/sniper-ghost-warrior-3-edicao-limitada-xbox-one-9428081.html; Doc:465 ]
251.0 [Titulo:Call Of Duty ; Preco:R$ 206,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-advanced-warfare-golden-edition-ps4-8874654; Doc:466 ]
252.0 [Titulo:Call Of Duty ; Preco:R$ 206,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-advanced-warfare-golden-edition-ps4-8874654.html; Doc:467 ]
253.0 [Titulo:Injustice 2 + Camiseta ; Preco:R$ 197,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-camiseta-edicao-exclusiva-xbox-one-9524181; Doc:470 ]
254.0 [Titulo:Injustice 2 + Camiseta ; Preco:R$ 197,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/injustice-2-camiseta-edicao-exclusiva-xbox-one-9524181.html; Doc:471 ]
255.0 [Titulo:Dragon Ball Xenoverse 2 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-ball-xenoverse-2-ps4-9377451; Doc:480 ]
256.0 [Titulo:Dragon Ball Xenoverse 2 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/dragon-ball-xenoverse-2-ps4-9377451.html; Doc:481 ]
257.0 [Titulo:Battlefield Hardline ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/battlefield-hardline-ps3-8611918; Doc:490 ]
258.0 [Titulo:Battlefield Hardline ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/battlefield-hardline-ps3-8611918.html; Doc:491 ]
259.0 [Titulo:The Witch And The Hundred Knights ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-witch-and-the-hundred-knights-ps3-7493965; Doc:494 ]
260.0 [Titulo:The Witch And The Hundred Knights ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-witch-and-the-hundred-knights-ps3-7493965.html; Doc:495 ]
261.0 [Titulo:Need For Speed: Rivals ; Preco:R$ 116,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/need-for-speed-rivals-ps3-5846950; Doc:496 ]
262.0 [Titulo:Need For Speed: Rivals ; Preco:R$ 116,91; genero:Corrida,Simuladores; desenvolvedor:null; Url:https://www.saraiva.com.br/need-for-speed-rivals-ps3-5846950.html; Doc:497 ]
263.0 [Titulo:Resident Evil ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-origins-collection-ps4-9251264; Doc:502 ]
264.0 [Titulo:Resident Evil ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/resident-evil-origins-collection-ps4-9251264.html; Doc:503 ]
265.0 [Titulo:Battlefield Hardline ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/battlefield-hardline-ps4-8612038; Doc:504 ]
266.0 [Titulo:Battlefield Hardline ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/battlefield-hardline-ps4-8612038.html; Doc:505 ]
267.0 [Titulo:Terra; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/terra-media-sombras-de-mordor-xbox-one-8073916; Doc:506 ]
268.0 [Titulo:Terra; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/terra-media-sombras-de-mordor-xbox-one-8073916.html; Doc:507 ]
269.0 [Titulo:The Last Of Us: Totalmente Em Portugu?s ; Preco:R$ 107,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-last-of-us-totalmente-em-portugues-ps3-4894847; Doc:508 ]
270.0 [Titulo:The Last Of Us: Totalmente Em Portugu?s ; Preco:R$ 107,10; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/the-last-of-us-totalmente-em-portugues-ps3-4894847.html; Doc:509 ]
271.0 [Titulo:Batman Arkham Vr ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-arkham-vr-ps4-9380192; Doc:512 ]
272.0 [Titulo:Batman Arkham Vr ; Preco:R$ 116,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/batman-arkham-vr-ps4-9380192.html; Doc:513 ]
273.0 [Titulo:Mighty N? 9 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mighty-n-9-ps4-9357216; Doc:514 ]
274.0 [Titulo:Mighty N? 9 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/mighty-n-9-ps4-9357216.html; Doc:515 ]
275.0 [Titulo:Call Of Duty ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-black-ops-iii-ps4-9201671; Doc:516 ]
276.0 [Titulo:Call Of Duty ; Preco:R$ 134,91; genero:Tiro,Guerra; desenvolvedor:null; Url:https://www.saraiva.com.br/call-of-duty-black-ops-iii-ps4-9201671.html; Doc:517 ]
277.0 [Titulo:Wwe 2K17 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/wwe-2k17-ps3-9379247; Doc:526 ]
278.0 [Titulo:Wwe 2K17 ; Preco:R$ 134,91; genero:acao,Aventura; desenvolvedor:null; Url:https://www.saraiva.com.br/wwe-2k17-ps3-9379247.html; Doc:527 ]
